"lgw","plantNum","lat1","lat2","date.out","weight","date.in","tough","init.weight","daysout","c.10.5","c.17.4","c.17.7","c.18.4","c.18.6","card.tot","c.10.5.fin","c.17.4.fin","c.17.7.fin","c.18.4.fin","c.18.6.fin","card.tot.fin","leaf.sample.weight","N2.Amp","perc.N","CO2.Amp","perc.C","trich","c2n","sla","c.pca"
-4.53145514816581,51,0.00481200000000004,0.00694100000000009,"2015/09/20",0.010765,"2015/09/27",52.5,0.0020155,7,0.158825947282591,0.00451777855154091,0.0125182003272653,0,0.0296967688714906,0.205558695032887,0.243398117272737,0.00784812951706867,0.00733521864347114,0.00855394393178725,0.0307842970044649,0.297919706369529,3.104,2621,1.9,12534,45.56,52,23.9789473684211,18.0868075385494,0.222481719583405
-4.83420606300714,51,0.00481200000000004,0.00694100000000009,"2015/09/20",0.007953,"2015/09/27",52.5,0.0020155,7,0.158825947282591,0.00451777855154091,0.0125182003272653,0,0.0296967688714906,0.205558695032887,0.243398117272737,0.00784812951706867,0.00733521864347114,0.00855394393178725,0.0307842970044649,0.297919706369529,3.104,2621,1.9,12534,45.56,52,23.9789473684211,18.0868075385494,0.222481719583405
-4.75239490574462,56,0.0024519999999999,0.00169299999999994,"2015/09/20",0.008631,"2015/09/27",125,0.0020155,7,0.29686712713113,0.0173966310278213,0.00848271720556073,0.0192881695146629,0.0420556245197867,0.384090269398962,0.419530269159694,0.0336034099480467,0.0113407699309862,0.0437107248981638,0.0449651010147529,0.553150274951644,3.019,2642,2,12065,44.98,104.5,22.49,22.3658192090396,0.907467415562876
-5.29512247565152,56,0.0024519999999999,0.00169299999999994,"2015/09/20",0.005016,"2015/09/27",125,0.0020155,7,0.29686712713113,0.0173966310278213,0.00848271720556073,0.0192881695146629,0.0420556245197867,0.384090269398962,0.419530269159694,0.0336034099480467,0.0113407699309862,0.0437107248981638,0.0449651010147529,0.553150274951644,3.019,2642,2,12065,44.98,104.5,22.49,22.3658192090396,0.907467415562876
-4.21949970520811,57,0.00125900000000012,0.000998000000000054,"2015/09/20",0.014706,"2015/09/27",100,0.0020155,7,0.467097687144705,0.0037098342058793,0.00668892904249509,0.0061905450394138,0.036654279475553,0.520341274908047,0.250105411757595,0.0198014992191216,0.0145267657791299,0,0.0646601711985404,0.349093847954387,3.064,2759,2.06,11995,44.09,42.5,21.4029126213592,23.0999270605398,0.28721330741521
NA,57,0.00125900000000012,0.000998000000000054,"2015/09/20",NA,"2015/09/27",100,0.0020155,7,0.467097687144705,0.0037098342058793,0.00668892904249509,0.0061905450394138,0.036654279475553,0.520341274908047,0.250105411757595,0.0198014992191216,0.0145267657791299,0,0.0646601711985404,0.349093847954387,3.064,2759,2.06,11995,44.09,42.5,21.4029126213592,23.0999270605398,0.28721330741521
-4.79403309082547,59,0.00364999999999993,0.00250399999999984,"2015/09/20",0.008279,"2015/09/27",112.5,0.0020155,7,0.201757722814859,0.0163995775514514,0.0218720669485729,0.0210719956712713,0.0277876054855927,0.288888968471747,0.226343273083084,0.0364408202108764,0.0171001347091541,0.0393763923627722,0.0253032577416365,0.344563878107523,2.926,2223,1.74,11345,42.9,72.5,24.6551724137931,19.0438965724594,1.05406364464672
-4.96599659247788,59,0.00364999999999993,0.00250399999999984,"2015/09/20",0.006971,"2015/09/27",112.5,0.0020155,7,0.201757722814859,0.0163995775514514,0.0218720669485729,0.0210719956712713,0.0277876054855927,0.288888968471747,0.226343273083084,0.0364408202108764,0.0171001347091541,0.0393763923627722,0.0253032577416365,0.344563878107523,2.926,2223,1.74,11345,42.9,72.5,24.6551724137931,19.0438965724594,1.05406364464672
-4.92180058039577,60,0.00660399999999983,0.00499999999999989,"2015/09/20",0.007286,"2015/09/27",140,0.0020155,7,0.224865009384411,0.00328813352968771,0.00360511265470781,0.0142971960383927,0.0432895590017212,0.28934501060892,0.209526049749992,0.0114346612819942,0.00337601304077753,0.0332049347942983,0.053217230616334,0.310758889483396,3.025,2510,1.91,11974,44.46,135,23.2774869109948,17.1189189189189,0.430163111281336
-4.91659865216987,60,0.00660399999999983,0.00499999999999989,"2015/09/20",0.007324,"2015/09/27",140,0.0020155,7,0.224865009384411,0.00328813352968771,0.00360511265470781,0.0142971960383927,0.0432895590017212,0.28934501060892,0.209526049749992,0.0114346612819942,0.00337601304077753,0.0332049347942983,0.053217230616334,0.310758889483396,3.025,2510,1.91,11974,44.46,135,23.2774869109948,17.1189189189189,0.430163111281336
-5.74804789095422,61,0.00175300000000012,0.00174299999999983,"2015/09/20",0.003189,"2015/09/27",107.5,0.0020155,7,0.316811777524116,0.00274987679790109,0.00225178375596443,0.00694556827922119,0.0390047187605282,0.367763725117731,0.528820239826661,0.0153318675439837,0.0328304329818869,0.0258596991813159,0.050613135838459,0.653455375372306,3.096,3149,2.32,12401,45.52,43.5,19.6206896551724,19.5373226403455,0.239783949499312
-5.96190574486644,61,0.00175300000000012,0.00174299999999983,"2015/09/20",0.002575,"2015/09/27",107.5,0.0020155,7,0.316811777524116,0.00274987679790109,0.00225178375596443,0.00694556827922119,0.0390047187605282,0.367763725117731,0.528820239826661,0.0153318675439837,0.0328304329818869,0.0258596991813159,0.050613135838459,0.653455375372306,3.096,3149,2.32,12401,45.52,43.5,19.6206896551724,19.5373226403455,0.239783949499312
-4.50722711165813,62,0.00178199999999995,0.0012970000000001,"2015/09/20",0.011029,"2015/09/27",132.5,0.0020155,7,0.339235756088881,0.00839083976018177,0.00449230393655733,0.0134348188539689,0.0357082794677742,0.401261998107364,0.17285730686924,0,0.00907468728633922,0,0.0311750401271167,0.213107034282696,2.881,2917,2.33,11699,45.51,69.5,19.5321888412017,24.3990755007704,0.534401417014817
-4.57872301597324,62,0.00178199999999995,0.0012970000000001,"2015/09/20",0.010268,"2015/09/27",132.5,0.0020155,7,0.339235756088881,0.00839083976018177,0.00449230393655733,0.0134348188539689,0.0357082794677742,0.401261998107364,0.17285730686924,0,0.00907468728633922,0,0.0311750401271167,0.213107034282696,2.881,2917,2.33,11699,45.51,69.5,19.5321888412017,24.3990755007704,0.534401417014817
-4.74996477089132,63,0.00486900000000001,0.00187900000000019,"2015/09/20",0.008652,"2015/09/27",82.5,0.0020155,7,0.228296060464033,0.0117917628263142,0.00896509015931978,0.017497182922606,0.021882314005394,0.288432410377667,0.375863654448657,0.0819704152276385,0.0375697633072604,0.0948032923866009,0,0.590207125370157,3.164,3000,2.16,12602,45.5,95.5,21.0648148148148,22.5409252669039,0.745474227308525
-5.14319572968074,63,0.00486900000000001,0.00187900000000019,"2015/09/20",0.005839,"2015/09/27",82.5,0.0020155,7,0.228296060464033,0.0117917628263142,0.00896509015931978,0.017497182922606,0.021882314005394,0.288432410377667,0.375863654448657,0.0819704152276385,0.0375697633072604,0.0948032923866009,0,0.590207125370157,3.164,3000,2.16,12602,45.5,95.5,21.0648148148148,22.5409252669039,0.745474227308525
-4.6589929926856,64,0.00165100000000007,0.00143699999999991,"2015/09/20",0.009476,"2015/09/27",95,0.0020155,7,0.403054993361393,0.00398338764604076,0.00467581976710781,0.0160108526380906,0.0452127002925003,0.472937753705133,0.283952035804253,0.0129718076534097,0.0183696073551963,0.0221304724913373,0.0257353017464792,0.363159225050675,2.964,3025,2.33,11950,45.26,55,19.4248927038627,24.8197492163009,0.49466560369988
-4.92029197419865,64,0.00165100000000007,0.00143699999999991,"2015/09/20",0.007297,"2015/09/27",95,0.0020155,7,0.403054993361393,0.00398338764604076,0.00467581976710781,0.0160108526380906,0.0452127002925003,0.472937753705133,0.283952035804253,0.0129718076534097,0.0183696073551963,0.0221304724913373,0.0257353017464792,0.363159225050675,2.964,3025,2.33,11950,45.26,55,19.4248927038627,24.8197492163009,0.49466560369988
-4.78909302414902,65,0.00330399999999997,0.0018720000000001,"2015/09/20",0.00832,"2015/09/27",120,0.0020155,7,0.4896907870621,0.00891277110219561,0.00492854435944668,0.0275918428327715,0.0542916791134686,0.585415624469983,0.292810874590737,0.0570323316315097,0.0193516211237359,0.0635769615783038,0.0420973540525885,0.474869142976875,3.019,1795,1.37,11575,42.8,55,31.2408759124088,24.5885093167702,0.868505225622112
NA,65,0.00330399999999997,0.0018720000000001,"2015/09/20",NA,"2015/09/27",120,0.0020155,7,0.4896907870621,0.00891277110219561,0.00492854435944668,0.0275918428327715,0.0542916791134686,0.585415624469983,0.292810874590737,0.0570323316315097,0.0193516211237359,0.0635769615783038,0.0420973540525885,0.474869142976875,3.019,1795,1.37,11575,42.8,55,31.2408759124088,24.5885093167702,0.868505225622112
-4.69159991398648,66,0.00101200000000001,0.00148799999999993,"2015/09/20",0.009172,"2015/09/27",135,0.0020155,7,0.246487746061161,0.014141170124749,0.00208632545092926,0,0.0674479160094846,0.330163157646324,0.211615608724683,0.0107958299296803,0.0386667218601111,0.0369261709738066,0,0.298004331488281,2.972,2678,2.07,11791,44.57,120,21.5314009661836,20.0569981000633,0.33899428944734
-4.52626658839262,66,0.00101200000000001,0.00148799999999993,"2015/09/20",0.010821,"2015/09/27",135,0.0020155,7,0.246487746061161,0.014141170124749,0.00208632545092926,0,0.0674479160094846,0.330163157646324,0.211615608724683,0.0107958299296803,0.0386667218601111,0.0369261709738066,0,0.298004331488281,2.972,2678,2.07,11791,44.57,120,21.5314009661836,20.0569981000633,0.33899428944734
-4.55191381968766,68,0.00251400000000013,0.0030079999999999,"2015/09/20",0.010547,"2015/09/27",87.5,0.0020155,7,0.375384462075996,0.0212091685193828,0.00908821439775248,0.0228005690939409,0.0276755008158142,0.456157914902886,0.595956468046446,0.0234862028225736,0.0199808034440413,0.028085827929652,0.0390345225976922,0.706543824840405,2.904,2497,1.95,11453,43.89,82,22.5076923076923,19.5977722772277,1.07820578855899
-4.60317218332542,68,0.00251400000000013,0.0030079999999999,"2015/09/20",0.01002,"2015/09/27",87.5,0.0020155,7,0.375384462075996,0.0212091685193828,0.00908821439775248,0.0228005690939409,0.0276755008158142,0.456157914902886,0.595956468046446,0.0234862028225736,0.0199808034440413,0.028085827929652,0.0390345225976922,0.706543824840405,2.904,2497,1.95,11453,43.89,82,22.5076923076923,19.5977722772277,1.07820578855899
-4.55125034399866,69,0.00194499999999986,0.00102600000000019,"2015/09/20",0.010554,"2015/09/27",127.5,0.0020155,7,0.227869838445124,0.0400145925980396,0.00162262931541943,0.0154897909843732,0.0584653954136957,0.343462246756652,0.195113721282191,0.00320471306360036,0.0033242421183005,0,0.0401349044067415,0.241777580870834,3.052,3222,2.4,12442,46.38,92,19.325,18.4449621432732,1.26607306879068
-4.39653132087676,69,0.00194499999999986,0.00102600000000019,"2015/09/20",0.01232,"2015/09/27",127.5,0.0020155,7,0.227869838445124,0.0400145925980396,0.00162262931541943,0.0154897909843732,0.0584653954136957,0.343462246756652,0.195113721282191,0.00320471306360036,0.0033242421183005,0,0.0401349044067415,0.241777580870834,3.052,3222,2.4,12442,46.38,92,19.325,18.4449621432732,1.26607306879068
-4.58693741772703,70,0.00512599999999996,0.00513300000000005,"2015/09/20",0.010184,"2015/09/27",127.5,0.0020155,7,0.164594832857317,0.0372982038044264,0.00757776707981588,0.0232720747996168,0.0130501937376841,0.245793072278861,0.308766312586256,0.032833237591756,0.017242709545269,0.040556681718946,0.0297817905417867,0.429180731984013,3.113,2009,1.6,11824,43.87,91,27.41875,17.2213159325721,1.43706955118076
-4.50505339465332,70,0.00512599999999996,0.00513300000000005,"2015/09/20",0.011053,"2015/09/27",127.5,0.0020155,7,0.164594832857317,0.0372982038044264,0.00757776707981588,0.0232720747996168,0.0130501937376841,0.245793072278861,0.308766312586256,0.032833237591756,0.017242709545269,0.040556681718946,0.0297817905417867,0.429180731984013,3.113,2009,1.6,11824,43.87,91,27.41875,17.2213159325721,1.43706955118076
-4.38595433801186,71,0.00466600000000006,0.00267600000000012,"2015/09/20",0.012451,"2015/09/27",107.5,0.0020155,7,0.212966885000363,0.0124110487762284,0.00694574856903833,0.0181307708661317,0.0247868131314688,0.27524126634323,0.324456106956634,0.0420530214224523,0.028907198121762,0.0816900663260531,0,0.477106392826902,3.007,2568,2.1,11521,43.96,75,20.9333333333333,22.2245614035088,0.754222684050672
-5.10242168972696,71,0.00466600000000006,0.00267600000000012,"2015/09/20",0.006082,"2015/09/27",107.5,0.0020155,7,0.212966885000363,0.0124110487762284,0.00694574856903833,0.0181307708661317,0.0247868131314688,0.27524126634323,0.324456106956634,0.0420530214224523,0.028907198121762,0.0816900663260531,0,0.477106392826902,3.007,2568,2.1,11521,43.96,75,20.9333333333333,22.2245614035088,0.754222684050672
-5.55501770139109,72,0.00627500000000003,0.00775400000000004,"2015/09/20",0.003868,"2015/09/27",117.5,0.0020155,7,0.316547803474284,0.00472921201200275,0.0018643848832957,0.00812554863686764,0.0387034383025969,0.369970387309047,0.303461002291432,0.00862724418771026,0.0062593730125156,0.016329805709782,0.0411274273513968,0.375804852552836,2.942,2379,2,11502,44.82,80.5,22.41,18.9868105515588,0.307203275883877
-4.73984508931469,72,0.00627500000000003,0.00775400000000004,"2015/09/20",0.00874,"2015/09/27",117.5,0.0020155,7,0.316547803474284,0.00472921201200275,0.0018643848832957,0.00812554863686764,0.0387034383025969,0.369970387309047,0.303461002291432,0.00862724418771026,0.0062593730125156,0.016329805709782,0.0411274273513968,0.375804852552836,2.942,2379,2,11502,44.82,80.5,22.41,18.9868105515588,0.307203275883877
-4.76463496063912,73,0.000993000000000022,0.00103699999999995,"2015/09/20",0.008526,"2015/09/27",90,0.0020155,7,0.249446349163886,0.00381922143339942,0.00289068733668422,0.00931154866093734,0.035430850612627,0.300898657207534,0.299179172490191,0.0229390414562897,0.00711187709179438,0.0384297601112404,0.0485377281536778,0.416197579303193,3.132,3397,2.69,12641,47.42,98.5,17.6282527881041,19.4652735095267,0.323221170202717
-4.34295977950998,73,0.000993000000000022,0.00103699999999995,"2015/09/20",0.012998,"2015/09/27",90,0.0020155,7,0.249446349163886,0.00381922143339942,0.00289068733668422,0.00931154866093734,0.035430850612627,0.300898657207534,0.299179172490191,0.0229390414562897,0.00711187709179438,0.0384297601112404,0.0485377281536778,0.416197579303193,3.132,3397,2.69,12641,47.42,98.5,17.6282527881041,19.4652735095267,0.323221170202717
-4.96958932466026,74,0.00080900000000006,0.00117000000000012,"2015/09/20",0.006946,"2015/09/27",62.5,0.0020155,7,0.258878803589417,0.0308050626906397,0.0121166550364744,0.0322920007344428,0.0340199648779775,0.368112486928951,0.339935440169289,0.0320709943631018,0.0190893303042285,0,0.095042083044415,0.486137847881034,3.006,1963,1.62,10781,40.57,38,25.0432098765432,16.863684771033,1.53706478327691
-5.21876708779003,74,0.00080900000000006,0.00117000000000012,"2015/09/20",0.005414,"2015/09/27",62.5,0.0020155,7,0.258878803589417,0.0308050626906397,0.0121166550364744,0.0322920007344428,0.0340199648779775,0.368112486928951,0.339935440169289,0.0320709943631018,0.0190893303042285,0,0.095042083044415,0.486137847881034,3.006,1963,1.62,10781,40.57,38,25.0432098765432,16.863684771033,1.53706478327691
NA,75,0.0021230000000001,0.00130499999999989,"2015/09/20",NA,"2015/09/27",160,0.0020155,7,0.210182531630726,0.0128562509759523,0.0101398389251896,0.0189109071076887,0.0262139558859756,0.278303484525533,0.417383794676484,0.022809129214195,0.00907743245346958,0.0372897395515325,0.035507874514492,0.522067970410173,2.907,2627,2.23,11798,46.83,113.5,21,17.0819848975189,0.812565623289554
-4.82108989221298,75,0.0021230000000001,0.00130499999999989,"2015/09/20",0.008058,"2015/09/27",160,0.0020155,7,0.210182531630726,0.0128562509759523,0.0101398389251896,0.0189109071076887,0.0262139558859756,0.278303484525533,0.417383794676484,0.022809129214195,0.00907743245346958,0.0372897395515325,0.035507874514492,0.522067970410173,2.907,2627,2.23,11798,46.83,113.5,21,17.0819848975189,0.812565623289554
NA,76,0.002027,0.00231800000000004,"2015/09/20",NA,"2015/09/27",150,0.0020155,7,0.162425319571981,0.0140844906091402,0.0224455744707749,0.0231827096788301,0.0223191429131282,0.244457237243854,0.265164745748417,0.0264059068025499,0.0123174518828808,0.0393009446652703,0.0302541504345151,0.373443199533633,2.966,2213,1.85,11205,43.05,76,23.2702702702703,15.0237191650854,1.05481304044244
-4.85107072442492,76,0.002027,0.00231800000000004,"2015/09/20",0.00782,"2015/09/27",150,0.0020155,7,0.162425319571981,0.0140844906091402,0.0224455744707749,0.0231827096788301,0.0223191429131282,0.244457237243854,0.265164745748417,0.0264059068025499,0.0123174518828808,0.0393009446652703,0.0302541504345151,0.373443199533633,2.966,2213,1.85,11205,43.05,76,23.2702702702703,15.0237191650854,1.05481304044244
-4.36355823039084,77,0.00212400000000001,0.00398900000000002,"2015/09/20",0.012733,"2015/09/27",122.5,0.0020155,7,0.346996470527842,0.00326980758073991,0.00130044437506782,0.0100041477563136,0.0365801171709198,0.398150987410883,0.288913993799502,0.0087661171151465,0.0156271748255254,0.0137874342751686,0.0217250129975946,0.348819733012937,3.149,2712,2.12,11538,41.97,31.5,19.7971698113208,18.8624181060155,0.311074623989908
-5.03150148677764,77,0.00212400000000001,0.00398900000000002,"2015/09/20",0.006529,"2015/09/27",122.5,0.0020155,7,0.346996470527842,0.00326980758073991,0.00130044437506782,0.0100041477563136,0.0365801171709198,0.398150987410883,0.288913993799502,0.0087661171151465,0.0156271748255254,0.0137874342751686,0.0217250129975946,0.348819733012937,3.149,2712,2.12,11538,41.97,31.5,19.7971698113208,18.8624181060155,0.311074623989908
-5.11816482703892,78,0.00242000000000009,0.00232199999999994,"2015/09/20",0.005987,"2015/09/27",105,0.0020155,7,0.310786290351865,0.00542576335595125,0.00554906559590079,0.016671143576833,0.0421413426063151,0.380573605486865,0.233276164314003,0.0194335097262191,0.00845344890333505,0.0214394669704932,0.0274347320525077,0.310037321966558,3.06,2049,1.64,11896,44.96,64,27.4146341463415,21.0292164674635,0.550443074707197
-5.46366381913603,78,0.00242000000000009,0.00232199999999994,"2015/09/20",0.004238,"2015/09/27",105,0.0020155,7,0.310786290351865,0.00542576335595125,0.00554906559590079,0.016671143576833,0.0421413426063151,0.380573605486865,0.233276164314003,0.0194335097262191,0.00845344890333505,0.0214394669704932,0.0274347320525077,0.310037321966558,3.06,2049,1.64,11896,44.96,64,27.4146341463415,21.0292164674635,0.550443074707197
-5.11133999821789,80,0.00366099999999991,0.00342700000000007,"2015/09/21",0.006028,"2015/09/28",165,0.0016832,7,0.256451339219131,0.0163891422741561,0.0050700675538871,0.0195672674911437,0.0299364885702581,0.327414305108576,0.370351393821106,0.0320186077367124,0.0145777646115157,0.0469663164331307,0.0364729273185059,0.500387009920971,2.972,2066,1.73,11727,45.55,91.5,26.3294797687861,19.2874543239951,0.8581415381897
-5.755602223386,80,0.00366099999999991,0.00342700000000007,"2015/09/21",0.003165,"2015/09/28",165,0.0016832,7,0.256451339219131,0.0163891422741561,0.0050700675538871,0.0195672674911437,0.0299364885702581,0.327414305108576,0.370351393821106,0.0320186077367124,0.0145777646115157,0.0469663164331307,0.0364729273185059,0.500387009920971,2.972,2066,1.73,11727,45.55,91.5,26.3294797687861,19.2874543239951,0.8581415381897
-4.96829445360673,81,0.00302199999999986,0.00342200000000004,"2015/09/21",0.006955,"2015/09/28",120,0.0016832,7,0.366934339630097,0.00329218209528671,0.00438291179082367,0.0140684688942741,0.0391998571924802,0.427877759602961,0.181254428058214,0.0259806731287842,0.0122894205522142,0,0.0630441257121414,0.282568647451354,3.007,2231,1.86,11534,43.94,67,23.6236559139785,24.065349544073,0.432607983827798
-4.9661400542097,81,0.00302199999999986,0.00342200000000004,"2015/09/21",0.00697,"2015/09/28",120,0.0016832,7,0.366934339630097,0.00329218209528671,0.00438291179082367,0.0140684688942741,0.0391998571924802,0.427877759602961,0.181254428058214,0.0259806731287842,0.0122894205522142,0,0.0630441257121414,0.282568647451354,3.007,2231,1.86,11534,43.94,67,23.6236559139785,24.065349544073,0.432607983827798
-4.97146265902178,83,NA,0.00145099999999987,"2015/09/21",0.006933,"2015/09/28",92.5,0.0016832,7,0.303250676172602,0.0110456460885845,0.0147979790056555,0.0244390996489531,0.0183796543813165,0.371913055297111,0.324196218876452,0.00917775885948095,0.00661628581756882,0.0200267494799479,0.0367948318669331,0.396811844900383,3.073,3255,2.62,11964,42.4,55.5,16.1832061068702,20.6858262573481,0.940839702674221
-5.14679871890913,83,NA,0.00145099999999987,"2015/09/21",0.005818,"2015/09/28",92.5,0.0016832,7,0.303250676172602,0.0110456460885845,0.0147979790056555,0.0244390996489531,0.0183796543813165,0.371913055297111,0.324196218876452,0.00917775885948095,0.00661628581756882,0.0200267494799479,0.0367948318669331,0.396811844900383,3.073,3255,2.62,11964,42.4,55.5,16.1832061068702,20.6858262573481,0.940839702674221
-4.56077059869141,86,0.00169399999999986,0.00148099999999984,"2015/09/21",0.010454,"2015/09/28",82.5,0.0016832,7,0.260845927182354,0.0334401305431212,0.0289592214122656,0.0234859001304484,0.0341683280915382,0.380899507359727,0.372871212995361,0.0113371941741398,0.0124338031230962,0.0223570938429677,0.0354315218217753,0.45443082595734,3.104,2688,2.16,12021,44.94,48,20.8055555555556,18.8175876411171,1.56086434133025
-4.20090579845645,86,0.00169399999999986,0.00148099999999984,"2015/09/21",0.014982,"2015/09/28",82.5,0.0016832,7,0.260845927182354,0.0334401305431212,0.0289592214122656,0.0234859001304484,0.0341683280915382,0.380899507359727,0.372871212995361,0.0113371941741398,0.0124338031230962,0.0223570938429677,0.0354315218217753,0.45443082595734,3.104,2688,2.16,12021,44.94,48,20.8055555555556,18.8175876411171,1.56086434133025
-4.80949198306171,87,0.0022819999999999,0.00307600000000008,"2015/09/21",0.008152,"2015/09/28",90,0.0016832,7,0.443965874126842,0.00527512177487673,0.0072562206634017,0.00697100565100282,0.0411816099956854,0.504649832211809,0.33687792347487,0.0340831870961565,0.0128684874194945,0.0390231574133921,0.0352119393197982,0.458064694723712,2.919,2255,1.93,11062,43.17,72,22.3678756476684,22.2714486638537,0.345515329716281
-4.40402687495355,87,0.0022819999999999,0.00307600000000008,"2015/09/21",0.012228,"2015/09/28",90,0.0016832,7,0.443965874126842,0.00527512177487673,0.0072562206634017,0.00697100565100282,0.0411816099956854,0.504649832211809,0.33687792347487,0.0340831870961565,0.0128684874194945,0.0390231574133921,0.0352119393197982,0.458064694723712,2.919,2255,1.93,11062,43.17,72,22.3678756476684,22.2714486638537,0.345515329716281
-4.19910525780796,88,9.40000000000385e-05,9.90000000000713e-05,"2015/09/21",0.015009,"2015/09/28",70,0.0016832,7,0.226706445502543,0.0120554016292071,0.014110191385336,0.0180907995097311,0.0265172977796652,0.297480135806482,0.255415956770863,0.0376660064514314,0.018944488312971,0.0481763875354014,0.0336323257140044,0.393835164784671,3.247,2422,1.88,12502,45.18,95.5,24.031914893617,23.9924242424242,0.814327723984729
NA,88,9.40000000000385e-05,9.90000000000713e-05,"2015/09/21",NA,"2015/09/28",70,0.0016832,7,0.226706445502543,0.0120554016292071,0.014110191385336,0.0180907995097311,0.0265172977796652,0.297480135806482,0.255415956770863,0.0376660064514314,0.018944488312971,0.0481763875354014,0.0336323257140044,0.393835164784671,3.247,2422,1.88,12502,45.18,95.5,24.031914893617,23.9924242424242,0.814327723984729
-5.47243268679489,89,0.00172600000000012,0.00258199999999986,"2015/09/21",0.004201,"2015/09/28",117.5,0.0016832,7,0.394295185222124,0.0301153999602637,0.010226004770506,0.0304362057914837,0.0369599493053744,0.502032745049752,0.329313782054105,0.0575685796202992,0.0240888109645622,0.0664417935822419,0.0359090488098838,0.513322015031092,3.115,2718,2.19,12012,44.84,63,20.4748858447489,23.4072431633407,1.46159484193385
-4.29908352186021,89,0.00172600000000012,0.00258199999999986,"2015/09/21",0.013581,"2015/09/28",117.5,0.0016832,7,0.394295185222124,0.0301153999602637,0.010226004770506,0.0304362057914837,0.0369599493053744,0.502032745049752,0.329313782054105,0.0575685796202992,0.0240888109645622,0.0664417935822419,0.0359090488098838,0.513322015031092,3.115,2718,2.19,12012,44.84,63,20.4748858447489,23.4072431633407,1.46159484193385
-4.85311885622127,90,0.00483900000000004,0.00364199999999992,"2015/09/21",0.007804,"2015/09/28",130,0.0016832,7,0.334283331504966,0.0263854386209592,0.0170723656686362,0.031136537162531,0.0262265353259249,0.435104208283017,0.23312947603348,0.0185609531981722,0.0154062100382527,0.0285787128079759,0.0241313934788729,0.319806745556754,2.926,1950,1.67,10783,41.8,52.5,25.0299401197605,19.3109756097561,1.4591778313421
-4.85761382301385,90,0.00483900000000004,0.00364199999999992,"2015/09/21",0.007769,"2015/09/28",130,0.0016832,7,0.334283331504966,0.0263854386209592,0.0170723656686362,0.031136537162531,0.0262265353259249,0.435104208283017,0.23312947603348,0.0185609531981722,0.0154062100382527,0.0285787128079759,0.0241313934788729,0.319806745556754,2.926,1950,1.67,10783,41.8,52.5,25.0299401197605,19.3109756097561,1.4591778313421
-4.55257773586892,91,0.00300499999999992,0.00175399999999981,"2015/09/21",0.01054,"2015/09/28",95,0.0016832,7,0.183836405856844,0.0160967819959202,0.0152019142306179,0.0184477450903312,0.0276375993835346,0.261220446557248,0.221766061122924,0.030919486897244,0.0263186507232293,0.0352296649927695,0.0573575400822238,0.37159140381839,3.107,2691,2.18,11742,43.79,62.5,20.0871559633027,18.6843657817109,0.924002940974277
-4.81244038814601,91,0.00300499999999992,0.00175399999999981,"2015/09/21",0.008128,"2015/09/28",95,0.0016832,7,0.183836405856844,0.0160967819959202,0.0152019142306179,0.0184477450903312,0.0276375993835346,0.261220446557248,0.221766061122924,0.030919486897244,0.0263186507232293,0.0352296649927695,0.0573575400822238,0.37159140381839,3.107,2691,2.18,11742,43.79,62.5,20.0871559633027,18.6843657817109,0.924002940974277
-4.41777817238103,92,0.000482000000000093,0.000721999999999889,"2015/09/21",0.012061,"2015/09/28",65,0.0016832,7,0.298314904608468,0.0149890592854729,0.00925699155298287,0.025027369361973,0.0287253809937541,0.376313705802651,0.137991410907564,0.015259020090094,0.00763409916906879,0.0215215616986593,0.0364863535313595,0.218892445396746,3.166,2484,1.93,12441,45.77,75.5,23.7150259067358,22.1623512946116,0.989603326131572
-4.23188397624416,92,0.000482000000000093,0.000721999999999889,"2015/09/21",0.014525,"2015/09/28",65,0.0016832,7,0.298314904608468,0.0149890592854729,0.00925699155298287,0.025027369361973,0.0287253809937541,0.376313705802651,0.137991410907564,0.015259020090094,0.00763409916906879,0.0215215616986593,0.0364863535313595,0.218892445396746,3.166,2484,1.93,12441,45.77,75.5,23.7150259067358,22.1623512946116,0.989603326131572
-4.76381427942769,93,0.00182300000000013,0.00195599999999985,"2015/09/21",0.008533,"2015/09/28",95,0.0016832,7,0.374134511476236,0.00869038392725617,0.00646594157601896,0.00501217729984766,0.060200256243863,0.454503270523222,0.467231517546819,0.0582165215168297,0.0257334025649147,0.0489873874456966,0.0275659464280852,0.627734775502345,3.183,2714,2.14,12035,44.06,64.5,20.588785046729,22.6700071581961,0.37090043670788
-5.40145812546755,93,0.00182300000000013,0.00195599999999985,"2015/09/21",0.00451,"2015/09/28",95,0.0016832,7,0.374134511476236,0.00869038392725617,0.00646594157601896,0.00501217729984766,0.060200256243863,0.454503270523222,0.467231517546819,0.0582165215168297,0.0257334025649147,0.0489873874456966,0.0275659464280852,0.627734775502345,3.183,2714,2.14,12035,44.06,64.5,20.588785046729,22.6700071581961,0.37090043670788
NA,96,0.00262300000000004,0.00143599999999999,"2015/09/21",NA,"2015/09/28",140,0.0016832,7,0.235160383677607,0.0856353538417794,0.0281817934149774,0.0632807575300991,0.043775944405609,0.456034232870072,0.414965092027487,0.0882039599060189,0.03342020782063,0.0691548414488972,0.0417240026101227,0.647468103813155,3.072,1994,1.64,11185,41.59,55,25.359756097561,25.4991948470209,3.62467134107634
